 Date__(UT)__HR:MN, , ,            delta,     deldot,  Tru_Anom,
****************************************************************
$$SOE
 2022-Jan-28 02:00, , , 34.1477690725408,  0.6451234,  179.4209,
 2022-Jan-28 03:00, , , 34.1477848592393,  0.6669092,  179.4209,
 2022-Jan-28 04:00, , , 34.1478011702084,  0.6886955,  179.4210,
 2022-Jan-28 05:00, , , 34.1478180054607,  0.7104824,  179.4210,
 2022-Jan-28 06:00, , , 34.1478353650083,  0.7322697,  179.4211,
 2022-Jan-28 07:00, , , 34.1478532488627,  0.7540575,  179.4211,
 2022-Jan-28 08:00, , , 34.1478716570350,  0.7758458,  179.4211,
 2022-Jan-28 09:00, , , 34.1478905895358,  0.7976344,  179.4212,
 2022-Jan-28 10:00, , , 34.1479100463751,  0.8194235,  179.4212,
 2022-Jan-28 11:00, , , 34.1479300275626,  0.8412130,  179.4212,
 2022-Jan-28 12:00, , , 34.1479505331072,  0.8630029,  179.4213,
 2022-Jan-28 13:00, , , 34.1479715630175,  0.8847930,  179.4213,
 2022-Jan-28 14:00, , , 34.1479931173017,  0.9065836,  179.4213,
 2022-Jan-28 15:00, , , 34.1480151959671,  0.9283744,  179.4214,
 2022-Jan-28 16:00, , , 34.1480377990209,  0.9501655,  179.4214,
 2022-Jan-28 17:00, , , 34.1480609264695,  0.9719568,  179.4214,
 2022-Jan-28 18:00, , , 34.1480845783187,  0.9937484,  179.4215,
 2022-Jan-28 19:00, , , 34.1481087545741,  1.0155402,  179.4215,
 2022-Jan-28 20:00, , , 34.1481334552404,  1.0373322,  179.4215,
 2022-Jan-28 21:00, , , 34.1481586803220,  1.0591244,  179.4216,
 2022-Jan-28 22:00, , , 34.1481844298225,  1.0809167,  179.4216,
 2022-Jan-28 23:00, , , 34.1482107037453,  1.1027091,  179.4217,
 2022-Jan-29 00:00, , , 34.1482375020929,  1.1245016,  179.4217,
 2022-Jan-29 01:00, , , 34.1482648248674,  1.1462942,  179.4217,
 2022-Jan-29 02:00, , , 34.1482926720702,  1.1680868,  179.4218,
 2022-Jan-29 03:00, , , 34.1483210437024,  1.1898795,  179.4218,
 2022-Jan-29 04:00, , , 34.1483499397642,  1.2116722,  179.4218,
 2022-Jan-29 05:00, , , 34.1483793602554,  1.2334648,  179.4219,
 2022-Jan-29 06:00, , , 34.1484093051752,  1.2552574,  179.4219,
 2022-Jan-29 07:00, , , 34.1484397745221,  1.2770500,  179.4219,
 2022-Jan-29 08:00, , , 34.1484707682942,  1.2988424,  179.4220,
 2022-Jan-29 09:00, , , 34.1485022864888,  1.3206347,  179.4220,
 2022-Jan-29 10:00, , , 34.1485343291026,  1.3424269,  179.4220,
 2022-Jan-29 11:00, , , 34.1485668961319,  1.3642189,  179.4221,
 2022-Jan-29 12:00, , , 34.1485999875722,  1.3860107,  179.4221,
 2022-Jan-29 13:00, , , 34.1486336034185,  1.4078023,  179.4222,
 2022-Jan-29 14:00, , , 34.1486677436650,  1.4295936,  179.4222,
 2022-Jan-29 15:00, , , 34.1487024083055,  1.4513846,  179.4222,
 2022-Jan-29 16:00, , , 34.1487375973330,  1.4731754,  179.4223,
 2022-Jan-29 17:00, , , 34.1487733107400,  1.4949658,  179.4223,
 2022-Jan-29 18:00, , , 34.1488095485182,  1.5167559,  179.4223,
 2022-Jan-29 19:00, , , 34.1488463106589,  1.5385456,  179.4224,
 2022-Jan-29 20:00, , , 34.1488835971525,  1.5603348,  179.4224,
 2022-Jan-29 21:00, , , 34.1489214079889,  1.5821237,  179.4224,
 2022-Jan-29 22:00, , , 34.1489597431574,  1.6039121,  179.4225,
 2022-Jan-29 23:00, , , 34.1489986026465,  1.6257000,  179.4225,
 2022-Jan-30 00:00, , , 34.1490379864441,  1.6474874,  179.4225,
 2022-Jan-30 01:00, , , 34.1490778945376,  1.6692742,  179.4226,
 2022-Jan-30 02:00, , , 34.1491183269135,  1.6910605,  179.4226,
 2022-Jan-30 03:00, , , 34.1491592835577,  1.7128461,  179.4226,
 2022-Jan-30 04:00, , , 34.1492007644555,  1.7346312,  179.4227,
 2022-Jan-30 05:00, , , 34.1492427695915,  1.7564156,  179.4227,
 2022-Jan-30 06:00, , , 34.1492852989497,  1.7781993,  179.4228,
 2022-Jan-30 07:00, , , 34.1493283525132,  1.7999823,  179.4228,
 2022-Jan-30 08:00, , , 34.1493719302647,  1.8217645,  179.4228,
 2022-Jan-30 09:00, , , 34.1494160321860,  1.8435460,  179.4229,
 2022-Jan-30 10:00, , , 34.1494606582584,  1.8653267,  179.4229,
 2022-Jan-30 11:00, , , 34.1495058084624,  1.8871066,  179.4229,
 2022-Jan-30 12:00, , , 34.1495514827778,  1.9088856,  179.4230,
 2022-Jan-30 13:00, , , 34.1495976811838,  1.9306638,  179.4230,
 2022-Jan-30 14:00, , , 34.1496444036589,  1.9524410,  179.4230,
 2022-Jan-30 15:00, , , 34.1496916501807,  1.9742173,  179.4231,
 2022-Jan-30 16:00, , , 34.1497394207264,  1.9959926,  179.4231,
 2022-Jan-30 17:00, , , 34.1497877152724,  2.0177669,  179.4231,
 2022-Jan-30 18:00, , , 34.1498365337943,  2.0395402,  179.4232,
 2022-Jan-30 19:00, , , 34.1498858762671,  2.0613125,  179.4232,
 2022-Jan-30 20:00, , , 34.1499357426651,  2.0830837,  179.4233,
 2022-Jan-30 21:00, , , 34.1499861329619,  2.1048537,  179.4233,
 2022-Jan-30 22:00, , , 34.1500370471303,  2.1266226,  179.4233,
 2022-Jan-30 23:00, , , 34.1500884851425,  2.1483904,  179.4234,
 2022-Jan-31 00:00, , , 34.1501404469701,  2.1701569,  179.4234,
 2022-Jan-31 01:00, , , 34.1501929325836,  2.1919222,  179.4234,
 2022-Jan-31 02:00, , , 34.1502459419533,  2.2136863,  179.4235,
 2022-Jan-31 03:00, , , 34.1502994750484,  2.2354490,  179.4235,
 2022-Jan-31 04:00, , , 34.1503535318376,  2.2572105,  179.4235,
 2022-Jan-31 05:00, , , 34.1504081122889,  2.2789706,  179.4236,
 2022-Jan-31 06:00, , , 34.1504632163693,  2.3007293,  179.4236,
 2022-Jan-31 07:00, , , 34.1505188440456,  2.3224866,  179.4236,
 2022-Jan-31 08:00, , , 34.1505749952834,  2.3442425,  179.4237,
 2022-Jan-31 09:00, , , 34.1506316700480,  2.3659969,  179.4237,
 2022-Jan-31 10:00, , , 34.1506888683036,  2.3877498,  179.4237,
 2022-Jan-31 11:00, , , 34.1507465900139,  2.4095012,  179.4238,
 2022-Jan-31 12:00, , , 34.1508048351420,  2.4312511,  179.4238,
 2022-Jan-31 13:00, , , 34.1508636036501,  2.4529994,  179.4239,
 2022-Jan-31 14:00, , , 34.1509228954998,  2.4747460,  179.4239,
 2022-Jan-31 15:00, , , 34.1509827106520,  2.4964910,  179.4239,
 2022-Jan-31 16:00, , , 34.1510430490667,  2.5182344,  179.4240,
 2022-Jan-31 17:00, , , 34.1511039107035,  2.5399760,  179.4240,
 2022-Jan-31 18:00, , , 34.1511652955211,  2.5617159,  179.4240,
 2022-Jan-31 19:00, , , 34.1512272034775,  2.5834541,  179.4241,
 2022-Jan-31 20:00, , , 34.1512896345302,  2.6051904,  179.4241,
 2022-Jan-31 21:00, , , 34.1513525886356,  2.6269250,  179.4241,
 2022-Jan-31 22:00, , , 34.1514160657499,  2.6486577,  179.4242,
 2022-Jan-31 23:00, , , 34.1514800658282,  2.6703885,  179.4242,
 2022-Feb-01 00:00, , , 34.1515445888251,  2.6921174,  179.4242,

